'1. Block','2. Trial','3. Stimulus','4. Offset','5. fliplr','6. Order','7. Ident Resp','8. Discrim Resp','9. Ident Correct','10. Discrim Correct','11. Ident RT','12. Discrim RT',13. Question Condition',14. Participant ID'
2,155,0.25,0.25,2,2,1,1,0,0,0.40033131,0.576309977,2,S01
2,156,-8,8,1,2,1,2,1,1,0.501419446,0.717374906,2,S01
2,157,-4,4,2,1,1,1,1,1,0.421298932,0.573362641,2,S01
2,158,-0.25,0.25,2,2,1,1,1,0,0.490425798,0.698370565,2,S01
2,159,1,1,2,2,1,2,0,1,0.41408303,0.574045745,2,S01
2,160,4,4,2,1,1,2,0,0,0.467178548,0.643129444,2,S01
2,161,-2,2,1,1,1,1,1,1,0.43363977,0.569609346,2,S01
2,162,1,1,2,1,1,2,0,0,0.31930945,0.542738297,2,S01
2,163,-0.5,0.5,2,1,1,2,1,0,0.455172168,0.535139942,2,S01
2,164,2,2,1,2,1,2,0,1,0.255472939,0.407736175,2,S01
2,165,1,1,2,2,2,2,1,1,0.201293149,0.433293842,2,S01
2,166,8,8,2,1,2,1,1,1,0.291747752,0.779648702,2,S01
2,167,-4,4,1,2,1,2,1,1,0.413483239,0.540866177,2,S01
2,168,2,2,2,2,2,2,1,1,0.421328514,0.589302224,2,S01
2,169,-2,2,2,2,1,1,1,0,0.230627052,0.422562508,2,S01
2,170,1,1,1,2,2,1,1,0,0.388746323,0.556724259,2,S01
2,171,-0.25,0.25,2,1,2,2,0,0,0.293609005,0.333520597,2,S01
2,172,0.5,0.5,2,1,1,2,0,0,0.181893374,0.317912152,2,S01
2,173,1,1,1,1,1,1,0,1,0.029900904,0.19778466,2,S01
2,174,2,2,2,1,2,2,1,0,0.187466266,0.315417904,2,S01
2,175,-0.5,0.5,2,1,1,2,1,0,0.067328813,0.291322133,2,S01
2,176,0.5,0.5,1,2,1,2,0,1,0.266743088,0.426778852,2,S01
2,177,-1,1,2,1,2,1,0,1,0.029025517,0.260991497,2,S01
2,178,-2,2,1,1,2,1,0,1,0.479819131,0.647825441,2,S01
2,179,8,8,1,1,2,1,1,1,0.358817157,0.550281715,2,S01
2,180,-0.25,0.25,1,2,1,2,1,1,0.402995504,0.610880202,2,S01
2,181,-2,2,1,2,1,2,1,1,0.228715992,0.372766593,2,S01
2,182,0.25,0.25,1,1,2,1,1,1,0.129806664,0.393886955,2,S01
2,183,1,1,2,1,1,2,0,0,0.223489934,0.447364021,2,S01
2,184,-4,4,2,1,1,1,1,1,0.309887272,0.517914144,2,S01
2,185,8,8,1,2,2,2,1,1,0.318381239,0.4859408,2,S01
2,186,-0.25,0.25,1,1,2,2,0,0,0.101267551,0.293165878,2,S01
2,187,4,4,1,2,2,2,1,1,0.748793437,0.908622127,2,S01
2,188,1,1,1,2,1,1,0,0,0.588650514,0.804536245,2,S01
2,189,-8,8,1,1,1,1,1,1,0.286371973,0.390560486,2,S01
2,190,0.5,0.5,1,1,2,2,1,0,0.055715753,0.239804424,2,S01
2,191,-8,8,2,1,1,1,1,1,0.000706459,0.110282826,2,S01
2,192,-8,8,1,2,1,1,1,0,0.086196413,0.294190986,2,S01
3,1,-1,1,1,1,2,1,0,1,0.205118286,0.468528153,2,S01
3,2,-0.5,0.5,2,2,1,1,1,0,0.259653363,0.364174523,2,S01
3,3,-1,1,1,1,1,1,1,1,0.268375835,0.364815366,2,S01
3,4,4,4,2,1,2,1,1,1,0.317956827,0.477232212,2,S01
3,5,-2,2,1,2,2,1,0,0,0.520453369,0.648430665,2,S01
3,6,-8,8,2,2,1,2,1,1,0.343035446,0.486925459,2,S01
3,7,-2,2,1,2,2,1,0,0,0.566439842,0.678404204,2,S01
3,8,2,2,1,1,2,1,1,1,0.209679051,0.313767046,2,S01
3,9,-8,8,1,1,1,1,1,1,0.241486676,0.345540259,2,S01
3,10,2,2,1,2,2,1,1,0,0.470208291,0.542130055,2,S01
3,11,-2,2,1,2,2,1,0,0,0.25459393,0.334818282,2,S01
3,12,0.25,0.25,2,2,2,2,1,1,0.231027013,0.359054719,2,S01
3,13,8,8,1,1,2,1,1,1,0.352106866,0.487770358,2,S01
3,14,-8,8,2,1,1,1,1,1,0.327876768,0.495287816,2,S01
3,15,0.5,0.5,1,2,2,2,1,1,0.17489813,0.326803061,2,S01
3,16,-2,2,2,1,1,1,1,1,0.282877671,0.418808005,2,S01
3,17,0.5,0.5,1,1,1,1,0,1,0.352997345,0.48892134,2,S01
3,18,4,4,1,1,2,1,1,1,0.368339854,0.496324696,2,S01
3,19,2,2,2,2,2,2,1,1,0.695793306,0.792385275,2,S01
3,20,4,4,1,2,2,2,1,1,0.341351987,0.517457132,2,S01
3,21,-1,1,1,2,2,2,0,1,0.293275755,0.381243354,2,S01
3,22,-4,4,1,1,1,1,1,1,0.39063414,0.526718722,2,S01
3,23,0.25,0.25,1,1,2,2,1,0,0.138830692,0.27479906,2,S01
3,24,-8,8,2,2,1,2,1,1,0.398109639,0.565953248,2,S01
3,25,2,2,2,1,1,1,0,1,0.302747739,0.462832706,2,S01
3,26,4,4,2,1,2,1,1,1,0.477886941,0.766067833,2,S01
3,27,-1,1,2,1,2,2,0,0,0.294780816,0.422651556,2,S01
3,28,-4,4,2,2,1,2,1,1,0.316766603,0.444620741,2,S01
3,29,-2,2,2,1,1,2,1,0,0.363179299,0.475146981,2,S01
3,30,-1,1,2,1,2,2,0,0,0.206379145,0.350493438,2,S01
3,31,4,4,2,2,2,2,1,1,0.379571668,0.467375963,2,S01
3,32,1,1,2,1,1,1,0,1,0.873961647,1.002006257,2,S01
3,33,4,4,1,1,2,1,1,1,0.343581506,0.479535083,2,S01
3,34,-2,2,1,1,1,1,1,1,0.442846423,0.530733125,2,S01
3,35,0.25,0.25,1,1,2,1,1,1,0.262887463,0.326882148,2,S01
3,36,8,8,1,1,2,1,1,1,0.395121854,0.531157234,2,S01
3,37,8,8,2,1,2,1,1,1,0.375299479,0.511332143,2,S01
3,38,-0.5,0.5,1,1,1,2,1,0,0.159093477,0.335869954,2,S01
3,39,8,8,1,1,2,1,1,1,0.000733324,0.135611684,2,S01
3,40,-0.25,0.25,2,2,1,2,1,1,0.279970784,0.367867749,2,S01
3,41,-0.25,0.25,1,2,1,2,1,1,0.229058903,0.357105625,2,S01
3,42,-0.25,0.25,2,2,1,1,1,0,0.229852788,0.373841206,2,S01
3,43,-8,8,1,2,1,2,1,1,0.851022594,1.018905142,2,S01
3,44,8,8,2,1,2,1,1,1,0.265130868,0.585093425,2,S01
3,45,-2,2,1,1,2,2,0,0,0.250322345,0.338309867,2,S01
3,46,-8,8,1,1,1,1,1,1,0.466786435,0.602800685,2,S01
3,47,-4,4,2,2,1,2,1,1,0.348532572,0.444542258,2,S01
3,48,2,2,2,2,2,1,1,0,0.179031464,0.339009271,2,S01
3,49,-8,8,1,1,1,1,1,1,0.379500429,0.467481915,2,S01
3,50,1,1,1,1,1,2,0,0,0.338480417,0.434416752,2,S01
3,51,4,4,2,1,1,2,0,0,0.332674491,0.45272833,2,S01
3,52,-1,1,2,2,1,1,1,0,0.335552098,0.447474803,2,S01
3,53,-4,4,1,2,1,2,1,1,0.318408708,0.445885825,2,S01
3,54,-4,4,2,2,1,2,1,1,0.317076309,0.468494646,2,S01
3,55,0.5,0.5,1,1,1,2,0,0,0.371381671,0.46746984,2,S01
3,56,0.5,0.5,2,1,1,1,0,1,0.338466833,0.498465771,2,S01
3,57,0.25,0.25,2,2,1,1,0,0,0.214149258,0.318181409,2,S01
3,58,4,4,2,2,2,2,1,1,0.406082298,0.541983654,2,S01
3,59,-0.5,0.5,1,1,1,1,1,1,0.446343743,0.574310172,2,S01
3,60,1,1,2,2,1,1,0,0,0.499453146,0.635492753,2,S01
3,61,-4,4,2,1,1,1,1,1,0.445736708,0.557724614,2,S01
3,62,-4,4,1,2,1,2,1,1,0.542629629,0.702655431,2,S01
3,63,-4,4,1,1,1,1,1,1,0.418216062,0.642281225,2,S01
3,64,-8,8,1,2,1,2,1,1,0.432705824,0.608729769,2,S01
3,65,-1,1,1,2,2,2,0,1,0.562578482,0.746496,2,S01
3,66,1,1,2,2,1,2,0,1,0.439137802,0.631128196,2,S01
3,67,-0.25,0.25,2,2,1,2,1,1,0.417436666,0.58539649,2,S01
3,68,-1,1,1,1,1,1,1,1,0.386700635,0.515040461,2,S01
3,69,-0.5,0.5,2,1,1,2,1,0,0.410704038,0.57065498,2,S01
3,70,-2,2,2,2,1,2,1,1,0.375822598,0.519861427,2,S01
3,71,4,4,2,2,2,2,1,1,0.423741261,0.599740756,2,S01
3,72,0.25,0.25,2,2,1,2,0,1,0.373289109,0.67720583,2,S01
3,73,-8,8,2,2,1,2,1,1,0.77653474,1.000720042,2,S01
3,74,8,8,1,2,2,2,1,1,0.854012794,1.04603126,2,S01
3,75,1,1,2,1,2,1,1,1,0.644508329,0.852461247,2,S01
3,76,1,1,2,2,2,1,1,0,0.359309486,0.471300411,2,S01
3,77,-0.25,0.25,1,2,2,1,0,0,0.558205775,0.734276207,2,S01
3,78,0.25,0.25,2,1,2,2,1,0,0.334768778,0.446598511,2,S01
3,79,0.5,0.5,1,1,2,1,1,1,0.41319406,0.565167815,2,S01
3,80,-1,1,2,2,2,1,0,0,0.245905265,0.350182827,2,S01
3,81,8,8,2,2,2,2,1,1,0.418612401,0.554700606,2,S01
3,82,2,2,1,2,2,1,1,0,0.855171021,1.095221648,2,S01
3,83,4,4,2,2,2,2,1,1,0.494626144,0.694603686,2,S01
3,84,0.25,0.25,2,2,2,1,1,0,0.294138161,0.446209115,2,S01
3,85,-0.25,0.25,1,1,2,2,0,0,0.508625991,0.676662185,2,S01
3,86,8,8,1,2,2,2,1,1,0.503790536,0.703828449,2,S01
3,87,0.5,0.5,2,2,2,1,1,0,0.259497906,0.37154075,2,S01
3,88,-2,2,2,1,1,1,1,1,0.448591676,0.624623168,2,S01
3,89,-1,1,2,2,1,1,1,0,0.326721258,0.470651418,2,S01
3,90,1,1,1,1,1,2,0,0,0.341680408,0.469551449,2,S01
3,91,4,4,1,1,2,1,1,1,0.356671252,0.540687478,2,S01
3,92,1,1,1,2,2,1,1,0,0.396910662,0.548983728,2,S01
3,93,0.25,0.25,1,1,2,1,1,1,0.313712409,0.489627687,2,S01
3,94,2,2,1,1,2,1,1,1,0.377065044,0.593234823,2,S01
3,95,0.25,0.25,1,2,2,1,1,0,0.382573036,0.542529714,2,S01
3,96,2,2,1,2,2,1,1,0,0.415002186,0.567039331,2,S01
3,97,-0.5,0.5,2,1,2,2,0,0,0.292045685,0.396094137,2,S01
3,98,-0.25,0.25,2,1,2,1,0,1,0.617671692,0.761591589,2,S01
3,99,0.25,0.25,1,2,2,1,1,0,0.402515249,0.55449806,2,S01
3,100,-1,1,1,2,2,1,0,0,0.431187782,0.583241228,2,S01
3,101,4,4,1,2,2,2,1,1,0.608484661,0.744490761,2,S01
3,102,-8,8,2,1,1,1,1,1,0.373140897,0.517088262,2,S01
3,103,-0.5,0.5,1,2,1,1,1,0,0.284930603,0.420973228,2,S01
3,104,0.5,0.5,2,2,1,1,0,0,0.323014147,0.434991488,2,S01
3,105,-0.5,0.5,2,1,1,1,1,1,0.261868694,0.357263195,2,S01
3,106,-8,8,1,1,1,1,1,1,0.28617818,0.422615333,2,S01
3,107,2,2,2,1,2,1,1,1,0.284596749,0.396152396,2,S01
3,108,2,2,2,1,2,1,1,1,0.313709995,0.449738734,2,S01
3,109,8,8,1,2,2,2,1,1,0.420440148,0.532451599,2,S01
3,110,0.5,0.5,2,1,2,1,1,1,0.244882572,0.372976384,2,S01
3,111,-0.5,0.5,1,1,1,2,1,0,0.362063332,0.474063313,2,S01
3,112,-4,4,2,1,1,1,1,1,0.205720492,0.429403503,2,S01
3,113,8,8,2,1,2,1,1,1,0.127480248,0.279511357,2,S01
3,114,0.25,0.25,1,2,1,1,0,0,0.394612017,0.51456413,2,S01
3,115,-0.25,0.25,2,1,1,1,1,1,0.346566272,0.474577678,2,S01
3,116,0.25,0.25,2,1,1,2,0,0,0.25373756,0.405775611,2,S01
3,117,0.25,0.25,1,2,1,2,0,1,0.375676801,0.527615541,2,S01
3,118,-0.5,0.5,2,1,1,2,1,0,0.435689684,0.547728605,2,S01
3,119,2,2,2,2,2,2,1,1,0.432332728,0.592382981,2,S01
3,120,8,8,2,2,2,2,1,1,0.486045846,0.622080924,2,S01
3,121,-1,1,2,1,1,2,1,0,0.316030675,0.516051382,2,S01
3,122,-8,8,2,1,1,1,1,1,0.459901369,0.563867111,2,S01
3,123,-4,4,1,1,1,1,1,1,0.420825016,0.564830942,2,S01
3,124,-0.25,0.25,1,1,2,2,0,0,0.125628655,0.317627802,2,S01
3,125,-1,1,1,1,1,2,1,0,0.197584528,0.301529443,2,S01
3,126,4,4,1,1,2,1,1,1,0.225197542,0.425199534,2,S01
3,127,-2,2,2,2,1,2,1,1,0.343133549,0.519272201,2,S01
3,128,-0.5,0.5,1,2,2,1,0,0,0.271206051,0.431267775,2,S01
3,129,-0.25,0.25,1,1,2,1,0,1,0.401612091,0.561685889,2,S01
3,130,-0.25,0.25,2,1,1,2,1,0,0.36227101,0.530324108,2,S01
3,131,0.5,0.5,2,2,1,2,0,1,0.27058845,0.414510762,2,S01
3,132,-0.25,0.25,2,1,2,1,0,1,0.3166199,0.452514917,2,S01
3,133,0.25,0.25,1,1,2,2,1,0,0.359262095,0.495308342,2,S01
3,134,-2,2,2,1,2,1,0,1,0.422716455,0.598651353,2,S01
3,135,0.5,0.5,2,2,2,2,1,1,0.428257954,0.604154214,2,S01
3,136,1,1,1,2,1,1,0,0,0.422162547,0.582119526,2,S01
3,137,0.5,0.5,1,2,1,2,0,1,0.287379271,0.455427841,2,S01
3,138,-0.25,0.25,2,2,1,1,1,0,0.298136565,0.47412459,2,S01
3,139,8,8,1,1,2,1,1,1,0.373280657,0.469291852,2,S01
3,140,1,1,2,1,1,2,0,0,0.492309388,0.628214064,2,S01
3,141,-2,2,2,2,2,1,0,0,0.614502491,0.750475689,2,S01
3,142,1,1,2,1,2,2,1,0,0.867165628,1.02736681,2,S01
3,143,-0.5,0.5,1,1,1,2,1,0,1.141376558,1.397368579,2,S01
3,144,8,8,1,2,2,2,1,1,0.410942807,0.627029877,2,S01
3,145,8,8,2,1,2,2,1,0,1.213214405,1.381258145,2,S01
3,146,0.5,0.5,1,2,1,1,0,0,0.43054392,0.598556268,2,S01
3,147,-1,1,1,2,1,2,1,1,0.436061875,0.556032703,2,S01
3,148,1,1,2,2,1,2,0,1,0.356985486,0.508936602,2,S01
3,149,-0.5,0.5,2,2,1,1,1,0,0.300851471,0.420935496,2,S01
3,150,-2,2,1,1,1,2,1,0,0.395033712,0.498908294,2,S01
3,151,-4,4,1,2,1,2,1,1,0.438787949,0.574620179,2,S01
3,152,-0.25,0.25,1,1,1,1,1,1,0.675762348,0.819702771,2,S01
3,153,0.25,0.25,2,1,2,2,1,0,0.306320826,0.409773411,2,S01
3,154,0.5,0.5,2,1,1,2,0,0,0.651564247,0.827476807,2,S01
3,155,-4,4,1,1,1,1,1,1,0.485769345,0.653914207,2,S01
3,156,-8,8,1,2,1,2,1,1,0.440507631,0.640458006,2,S01
3,157,1,1,1,1,1,2,0,0,0.303009752,0.47902917,2,S01
3,158,4,4,1,2,2,2,1,1,0.634241252,0.834261657,2,S01
3,159,-2,2,2,2,1,2,1,1,0.652464386,0.788547459,2,S01
3,160,8,8,2,2,2,2,1,1,0.365782216,0.517879129,2,S01
3,161,-4,4,1,2,1,2,1,1,0.365807572,0.509724752,2,S01
3,162,-0.25,0.25,1,2,1,2,1,1,0.333631983,0.565616979,2,S01
3,163,-0.5,0.5,1,2,1,2,1,1,0.326546483,0.470457625,2,S01
3,164,-0.5,0.5,1,2,1,2,1,1,0.349506968,0.485446055,2,S01
3,165,2,2,2,2,2,2,1,1,0.301426208,0.444924711,2,S01
3,166,1,1,1,2,2,2,1,1,0.379488053,0.515556638,2,S01
3,167,8,8,2,2,2,2,1,1,0.387441092,0.523398592,2,S01
3,168,-4,4,2,1,1,1,1,1,1.175509089,1.3515273,2,S01
3,169,0.5,0.5,2,1,1,2,0,0,0.34017263,0.476124697,2,S01
3,170,0.25,0.25,2,1,1,2,0,0,0.295323254,0.375319704,2,S01
3,171,-4,4,2,1,1,1,1,1,0.34045064,0.484401025,2,S01
3,172,2,2,1,1,2,2,1,0,0.331857061,0.53984922,2,S01
3,173,-1,1,2,1,1,1,1,1,0.452303617,0.572255126,2,S01
3,174,-8,8,2,2,1,2,1,1,0.433405831,0.601384068,2,S01
3,175,0.5,0.5,1,2,1,2,0,1,0.46289187,0.614879813,2,S01
3,176,-4,4,2,2,1,2,1,1,0.532905291,0.652901777,2,S01
3,177,-8,8,1,2,1,2,1,1,0.983735731,1.199670363,2,S01
3,178,2,2,2,1,1,2,0,0,0.333270357,0.429258913,2,S01
3,179,-0.5,0.5,2,2,1,2,1,1,0.359491205,0.447458805,2,S01
3,180,4,4,1,2,2,2,1,1,0.38995496,0.54197973,2,S01
3,181,1,1,1,2,1,2,0,1,0.238399579,0.366422455,2,S01
3,182,1,1,1,1,1,2,0,0,0.27921131,0.359291979,2,S01
3,183,2,2,1,2,1,2,0,1,0.200174767,0.296046504,2,S01
3,184,-2,2,1,2,1,2,1,1,0.059760039,0.299826665,2,S01
3,185,-1,1,2,2,1,2,1,1,1.399474337,1.559377284,2,S01
3,186,4,4,2,1,2,1,1,1,0.112842275,0.408297328,2,S01
3,187,0.5,0.5,1,1,1,2,0,0,0.298085551,0.434162588,2,S01
3,188,-2,2,1,1,1,2,1,0,0.564430076,0.724336946,2,S01
3,189,-0.25,0.25,1,2,1,2,1,1,0.513028883,0.752580239,2,S01
3,190,2,2,1,1,2,1,1,1,0.501133889,0.70139578,2,S01
3,191,-0.5,0.5,2,2,1,2,1,1,0.496943202,0.656823509,2,S01
3,192,-8,8,2,1,1,1,1,1,0.33960544,0.531530934,2,S01
1,1,-0.25,0.25,2,2,1,1,1,0,2.155392515,3.715401957,1,S01
1,2,8,8,2,2,2,2,1,1,1.171671736,4.387201021,1,S01
1,3,-0.25,0.25,1,2,2,2,0,1,1.644579647,2.244536119,1,S01
1,4,-8,8,2,1,1,2,1,0,0.443021876,1.451006332,1,S01
1,5,2,2,1,2,2,2,1,1,1.773612927,2.42957952,1,S01
1,6,-8,8,2,1,1,1,1,1,0.40796948,0.879822395,1,S01
1,7,-4,4,1,1,1,1,1,1,0.643096617,0.915075829,1,S01
1,8,-0.5,0.5,2,1,1,2,1,0,0.434920602,1.834971374,1,S01
1,9,-1,1,2,1,2,2,0,0,0.661209024,1.813139468,1,S01
1,10,-8,8,1,1,1,1,1,1,0.44692732,0.934945354,1,S01
1,11,-1,1,2,2,2,2,0,1,0.559344807,1.727261067,1,S01
1,12,8,8,2,1,2,2,1,0,0.523464715,0.787431399,1,S01
1,13,0.25,0.25,1,1,2,2,1,0,0.436785181,1.828641103,1,S01
1,14,4,4,2,1,2,1,1,1,0.495040524,0.823021104,1,S01
1,15,-2,2,1,2,1,1,1,0,0.8929478,1.293088829,1,S01
1,16,4,4,1,2,2,2,1,1,3.132358005,3.356289215,1,S01
1,17,0.5,0.5,1,1,2,2,1,0,0.957220992,1.717189261,1,S01
1,18,0.5,0.5,2,2,2,2,1,1,1.509082673,2.141563176,1,S01
1,19,0.5,0.5,2,1,1,1,0,1,0.741449315,2.517391325,1,S01
1,20,0.25,0.25,1,2,2,2,1,1,0.901391382,1.197404558,1,S01
1,21,8,8,2,1,2,1,1,1,0.426912601,0.770901334,1,S01
1,22,-2,2,2,2,1,1,1,0,0.295922071,0.615999999,1,S01
1,23,0.5,0.5,1,1,2,2,1,0,0.749981945,0.966003561,1,S01
1,24,-1,1,2,1,1,1,1,1,0.63084811,0.935333242,1,S01
1,25,-1,1,1,2,1,2,1,1,1.49517787,1.823233914,1,S01
1,26,4,4,1,1,2,1,1,1,0.525296391,0.749286162,1,S01
1,27,1,1,1,1,1,2,0,0,0.473815052,0.777784006,1,S01
1,28,-1,1,2,1,2,2,0,0,0.374950401,0.718903212,1,S01
1,29,1,1,1,1,1,1,0,1,0.334816521,0.558759805,1,S01
1,30,2,2,2,2,2,2,1,1,0.351634861,0.607752927,1,S01
1,31,-8,8,1,1,1,1,1,1,0.313428045,0.561460532,1,S01
1,32,-0.5,0.5,1,2,1,2,1,1,0.498278257,0.882369174,1,S01
1,33,-0.25,0.25,2,2,1,2,1,1,0.333527888,0.789487055,1,S01
1,34,1,1,1,2,1,1,0,0,0.398889882,1.383521066,1,S01
1,35,8,8,1,2,2,2,1,1,0.272124162,0.544131749,1,S01
1,36,8,8,2,2,2,2,1,1,0.096567565,0.408563537,1,S01
1,37,0.5,0.5,2,2,2,2,1,1,0.442328206,0.642279486,1,S01
1,38,-0.5,0.5,2,2,1,2,1,1,0.305441778,0.528666942,1,S01
1,39,2,2,2,2,2,2,1,1,0.261014265,0.4769254,1,S01
1,40,1,1,1,1,1,2,0,0,0.38418123,1.400081317,1,S01
1,41,8,8,1,1,2,1,1,1,0.525833699,1.053817478,1,S01
1,42,-4,4,2,1,1,1,1,1,0.360540287,0.624465919,1,S01
1,43,8,8,1,2,2,2,1,1,0.286578046,0.574533112,1,S01
1,44,-0.5,0.5,2,2,1,1,1,0,0.339533662,0.85156966,1,S01
1,45,0.5,0.5,1,1,1,1,0,1,0.310282077,0.558310036,1,S01
1,46,1,1,2,2,1,1,0,0,0.295162596,0.47157979,1,S01
1,47,8,8,1,1,2,2,1,0,0.294136277,0.550031269,1,S01
1,48,1,1,1,2,2,2,1,1,0.306756371,0.530862659,1,S01
1,49,-0.5,0.5,1,2,2,2,0,1,0.246954608,0.430908602,1,S01
1,50,1,1,2,2,2,2,1,1,0.28114369,0.777162178,1,S01
1,51,1,1,2,1,1,1,0,1,0.286352256,0.510198342,1,S01
1,52,8,8,1,2,2,2,1,1,0.526174497,0.854157794,1,S01
1,53,-0.25,0.25,2,1,2,1,0,1,0.281308504,0.544813647,1,S01
1,54,-2,2,2,2,1,1,1,0,0.293479131,0.541512524,1,S01
1,55,1,1,2,2,1,2,0,1,0.653953858,0.845956,1,S01
1,56,-1,1,1,2,1,1,1,0,0.252437563,0.476378433,1,S01
1,57,-1,1,2,2,1,1,1,0,0.33560739,0.711652574,1,S01
1,58,8,8,2,2,2,2,1,1,0.383493898,0.663551747,1,S01
1,59,4,4,2,1,2,2,1,0,0.310988426,0.494535213,1,S01
1,60,-4,4,1,2,1,1,1,0,0.278036661,0.437906887,1,S01
1,61,0.25,0.25,2,2,2,2,1,1,0.141101333,0.412537804,1,S01
1,62,0.5,0.5,2,2,2,2,1,1,0.246350589,0.430276511,1,S01
1,63,-4,4,1,1,1,1,1,1,0.136568024,0.409174197,1,S01
1,64,0.5,0.5,1,2,2,1,1,0,0.738386358,1.098319249,1,S01
1,65,4,4,1,2,2,2,1,1,0.717946321,0.902015022,1,S01
1,66,0.5,0.5,2,1,1,1,0,1,0.321680853,0.569680135,1,S01
1,67,-2,2,2,1,1,1,1,1,0.246829639,0.478789979,1,S01
1,68,4,4,2,2,2,2,1,1,0.074673175,0.385863487,1,S01
1,69,-4,4,2,2,1,1,1,0,0.275378195,0.483313327,1,S01
1,70,4,4,2,1,2,2,1,0,0.22250559,0.406943765,1,S01
1,71,-0.25,0.25,2,1,1,1,1,1,0.280393873,0.568333545,1,S01
1,72,0.25,0.25,1,2,1,2,0,1,0.293394309,0.613928647,1,S01
1,73,-2,2,1,1,1,1,1,1,0.567218782,0.751271484,1,S01
1,74,-8,8,2,1,1,1,1,1,0.163920316,0.443770183,1,S01
1,75,1,1,2,1,1,1,0,1,0.058338411,0.362358682,1,S01
1,76,2,2,2,1,1,1,0,1,0.435180804,0.691202274,1,S01
1,77,0.5,0.5,1,2,1,1,0,0,0.09058111,0.40307696,1,S01
1,78,0.25,0.25,2,2,1,1,0,0,0.288195705,0.496210829,1,S01
1,79,4,4,2,1,2,1,1,1,0.56760818,0.89558725,1,S01
1,80,0.25,0.25,1,1,1,1,0,1,0.495075841,0.759085994,1,S01
1,81,0.5,0.5,2,2,1,1,0,0,0.407945633,0.655977517,1,S01
1,82,2,2,1,2,1,1,0,0,0.258740969,0.474714891,1,S01
1,83,-4,4,2,2,1,2,1,1,0.309958787,0.52596863,1,S01
1,84,-4,4,2,1,1,1,1,1,0.274028586,0.498720479,1,S01
1,85,-1,1,2,2,1,1,1,0,0.333818879,0.733890178,1,S01
1,86,2,2,1,1,1,1,0,1,0.366197414,1.678091962,1,S01
1,87,0.5,0.5,2,1,2,2,1,0,0.297351371,0.529307183,1,S01
1,88,-4,4,1,2,1,1,1,0,0.278143519,0.493417432,1,S01
1,89,-4,4,1,2,1,2,1,1,0.404949991,0.852923797,1,S01
1,90,2,2,2,2,2,2,1,1,0.29565704,0.511704917,1,S01
1,91,-2,2,2,1,1,1,1,1,0.000722706,0.407467188,1,S01
1,92,2,2,1,1,2,2,1,0,0.209302607,0.449247403,1,S01
1,93,-1,1,2,2,1,1,1,0,0.24775574,0.391718331,1,S01
1,94,0.25,0.25,2,2,1,2,0,1,0.181456777,0.325316133,1,S01
1,95,-0.5,0.5,2,2,2,2,0,1,1.105743757,1.305577313,1,S01
1,96,0.5,0.5,1,2,1,1,0,0,0.221140285,0.493145759,1,S01
1,97,-0.5,0.5,1,1,1,1,1,1,0.244642373,0.460601504,1,S01
1,98,-1,1,1,2,1,1,1,0,0.27138974,0.495447731,1,S01
1,99,-0.5,0.5,1,1,2,2,0,0,0.50289518,0.790860812,1,S01
1,100,-2,2,2,2,1,1,1,0,0.104149643,0.336124171,1,S01
1,101,-8,8,2,1,1,1,1,1,0.18460999,0.432631912,1,S01
1,102,1,1,2,1,1,1,0,1,0.034851114,0.314856439,1,S01
1,103,-0.25,0.25,1,2,2,2,0,1,0.434700245,0.99469067,1,S01
1,104,0.5,0.5,1,2,1,1,0,0,0.144380722,0.392265601,1,S01
1,105,-0.25,0.25,1,1,2,2,0,0,0.541830985,1.053906225,1,S01
1,106,-4,4,2,1,1,1,1,1,0.240709762,0.42472111,1,S01
1,107,-8,8,1,1,1,1,1,1,0.318645667,0.470763867,1,S01
1,108,-2,2,1,2,1,2,1,1,0.621625733,0.885580645,1,S01
1,109,-0.25,0.25,2,1,1,1,1,1,0.101056501,0.405047793,1,S01
1,110,-8,8,1,2,1,2,1,1,0.206803522,0.526847641,1,S01
1,111,-0.5,0.5,2,1,2,1,0,1,0.467192279,0.74702162,1,S01
1,112,4,4,1,1,2,1,1,1,0.287706694,0.567794728,1,S01
1,113,8,8,2,1,2,1,1,1,0.220744246,0.484639391,1,S01
1,114,-0.5,0.5,2,1,1,1,1,1,0.287936106,0.551883472,1,S01
1,115,2,2,2,1,1,2,0,0,0.356665029,0.564623102,1,S01
1,116,2,2,1,2,2,2,1,1,0.213359282,0.46144882,1,S01
1,117,-0.5,0.5,2,1,2,1,0,1,0.288247926,0.504284031,1,S01
1,118,-1,1,2,1,1,1,1,1,0.059846194,0.33174481,1,S01
1,119,8,8,1,1,2,2,1,0,0.055984218,0.327976712,1,S01
1,120,4,4,1,1,2,1,1,1,0.140593909,0.340230049,1,S01
1,121,-8,8,1,2,1,2,1,1,0.212486609,0.420547918,1,S01
1,122,1,1,1,1,2,1,1,1,0.378710651,0.618609263,1,S01
1,123,-0.25,0.25,1,2,2,1,0,0,0.024596985,0.256678975,1,S01
1,124,-8,8,2,2,2,2,0,1,0.443798558,0.667412817,1,S01
1,125,8,8,2,2,2,2,1,1,0.042327844,0.322378447,1,S01
1,126,0.25,0.25,1,1,2,2,1,0,0.182491548,0.358464407,1,S01
1,127,-0.25,0.25,1,1,1,1,1,1,0.015241791,0.239293141,1,S01
